Name,Runtime,num_epochs,activation_fn,data_augm_level,latent_size,loss_fn,vae_beta_norm,variational,hpatches_overall,matching_overall,retrieval_overall,verification_overall,hpatches_norm_mean,matching_norm,retrieval_norm,verification_norm,mse,psnr,ssim,loss,matching.e,matching.h,matching.t,retrieval.e.100,retrieval.e.1000,retrieval.e.10000,retrieval.e.15000,retrieval.e.20000,retrieval.e.500,retrieval.e.5000,retrieval.e.mean,retrieval.h.100,retrieval.h.1000,retrieval.h.10000,retrieval.h.15000,retrieval.h.20000,retrieval.h.500,retrieval.h.5000,retrieval.h.mean,retrieval.mean.100,retrieval.mean.1000,retrieval.mean.10000,retrieval.mean.15000,retrieval.mean.20000,retrieval.mean.500,retrieval.mean.5000,retrieval.t.100,retrieval.t.1000,retrieval.t.10000,retrieval.t.15000,retrieval.t.20000,retrieval.t.500,retrieval.t.5000,retrieval.t.mean,verification.e.inter.balanced.auc,verification.e.inter.imbalanced.ap,verification.e.intra.balanced.auc,verification.e.intra.imbalanced.ap,verification.h.inter.balanced.auc,verification.h.inter.imbalanced.ap,verification.h.intra.balanced.auc,verification.h.intra.imbalanced.ap,verification.mean.inter.balanced.auc,verification.mean.inter.imbalanced.ap,verification.mean.inter.mean,verification.mean.intra.balanced.auc,verification.mean.intra.imbalanced.ap,verification.mean.intra.mean,verification.t.inter.balanced.auc,verification.t.inter.imbalanced.ap,verification.t.intra.balanced.auc,verification.t.intra.imbalanced.ap,val_loss,val_mse
likely-sweep-28,8948,200,elu,3,32,bce,0.00001,1,0.3293711116,0.09827706757,0.2791599631,0.6106763041,0.8127079358,0.7386642005,0.8655183724,0.8339412344,0.01151429344,19.00280933,0.3610986133,0.4479718097,0.2032434065,0.06592708731,0.02566070892,0.6547340029,0.4699449322,0.3390596866,0.3199301077,0.3079054862,0.520236458,0.3760969691,0.4268439114,0.5110501693,0.2796893045,0.1591633766,0.1441314122,0.1356054415,0.3360497525,0.1894028267,0.2507274747,0.5223623514,0.3078161478,0.1930589825,0.1785365492,0.1698219776,0.3598950207,0.2226285338,0.4013029052,0.1738141466,0.0809538824,0.07154816733,0.06595497961,0.2233988782,0.1023858306,0.159908399,0.8146407469,0.6238830587,0.7726385786,0.533390824,0.7601015094,0.5092090828,0.7105054471,0.4112398075,0.7667303404,0.5258612282,0.6462957843,0.7187298243,0.4313838233,0.5750568238,0.7254487649,0.4444915432,0.6730454471,0.3495208384,0.5531104782,0.01161735039
clear-sweep-27,9011,200,elu,3,32,bce,0.0001,1,0.3272521484,0.09670723652,0.2765469253,0.6085022835,0.7992693583,0.7264800446,0.8536981747,0.8176298556,0.01154110944,18.96235801,0.3606946508,0.4486149522,0.2011295871,0.06414967519,0.02484244727,0.6537419015,0.4677230743,0.3365704444,0.3168944248,0.3047682322,0.5177132613,0.3737368936,0.4244497418,0.5079636492,0.2755497695,0.1564850845,0.1416223682,0.1328607385,0.3324091851,0.186313045,0.2476005405,0.5198266506,0.3047935963,0.1906911284,0.1761212349,0.167346254,0.3568942845,0.2201551944,0.3977744133,0.1711079714,0.07901788155,0.0698469306,0.06440977057,0.2205603906,0.1004156503,0.1575904191,0.8135377828,0.6211174945,0.7713770278,0.5310134504,0.758076094,0.5058487047,0.708399534,0.4086447622,0.7650402876,0.5229032869,0.6439717873,0.7169596645,0.429105895,0.5730327797,0.7235069859,0.4417436616,0.6711024316,0.3476594723,0.5535732285,0.01164430566
ruby-sweep-26,9049,200,elu,3,32,bce,0.001,1,0.2975646791,0.06310723061,0.2425763458,0.5870104609,0.6073686048,0.465695479,0.7000306833,0.6563796522,0.01165757224,18.83609784,0.3590150579,0.4515146147,0.1405250462,0.03606680433,0.01272984133,0.6407543438,0.4297728424,0.2840561527,0.2630143962,0.2511934528,0.4870813049,0.3239745058,0.3828352988,0.4780522365,0.2362725434,0.1198441233,0.1064224023,0.09855734138,0.2934319141,0.1481052183,0.2115265429,0.495755285,0.2692481279,0.154347524,0.1402066499,0.1322038323,0.3231332004,0.1831399351,0.3684592957,0.1416989416,0.05914227738,0.05118316622,0.04686070684,0.1888864105,0.07734005095,0.1333672702,0.8016063377,0.5961015838,0.7621646107,0.5071363336,0.7369999721,0.4740074563,0.6916936254,0.3831913695,0.7463098089,0.4939076629,0.6201087359,0.7024193044,0.4054050674,0.5539121859,0.700323117,0.4116139487,0.6533996771,0.3258874992,0.5560412601,0.01175840665
giddy-sweep-25,9068,200,elu,3,32,bce,0.01,1,0.2004198201,0.003459637429,0.09202309698,0.5057767259,0.02287805339,0.002744022378,0.01899608195,0.04689405585,0.01312352784,17.87227045,0.3310682028,0.4675552407,0.007982814502,0.001748676854,0.0006474209301,0.4020475402,0.1556409438,0.06068494036,0.05153773476,0.0462032025,0.2064479856,0.08056826859,0.1433043778,0.2731193853,0.07784474666,0.02394501846,0.01948511556,0.01710736402,0.1119711329,0.03362988228,0.07958609611,0.2933692038,0.09353009611,0.03227096424,0.02690611966,0.02388426475,0.1300908476,0.04411020502,0.2049406928,0.04710459751,0.01218293496,0.009695507994,0.008342225783,0.07185339162,0.01813246042,0.05317882448,0.7569742296,0.4391962317,0.7260783591,0.3757420456,0.6838270478,0.341165355,0.6517945535,0.2882003386,0.6951836162,0.3589532689,0.5270684425,0.6637934498,0.3051765688,0.4844850093,0.644749571,0.2964982201,0.6135074368,0.2515873221,0.5695394683,0.01323053613
skilled-sweep-24,17102,200,elu,2,32,msssim,0.00001,1,0.3472184834,0.1259569574,0.3023356795,0.6133628133,0.9259842207,0.9535001163,0.9703548001,0.8540977458,0.01504002109,18.31512598,0.3971609055,0.1831159857,0.2540354481,0.08963218045,0.03420324355,0.6848214429,0.5068301553,0.3771462731,0.3572748983,0.3446647709,0.5546849644,0.4140002455,0.4627746642,0.5365502832,0.3068175084,0.1821190081,0.1660284405,0.1561502544,0.3619296161,0.2138820793,0.2747824788,0.5435234904,0.3327526152,0.2167611122,0.201284647,0.1918913573,0.3830002844,0.2471361011,0.4091987066,0.1846102084,0.09101808643,0.08055058485,0.07485902153,0.2323863018,0.1135259978,0.169449836,0.8240118723,0.6367146795,0.7919190791,0.5569312058,0.7542843549,0.5048766302,0.7169483803,0.4208069906,0.761890068,0.5232745586,0.6425823133,0.7259235778,0.442363049,0.5841433134,0.7073739767,0.4282323661,0.668903274,0.3493509505,0.2026703671,0.01513644587
tough-sweep-23,17100,200,elu,2,32,msssim,0.0001,1,0.3445612656,0.1241286434,0.3005618453,0.6089933081,0.9076514947,0.9393097593,0.9623307787,0.8213139462,0.01501615025,18.27617352,0.3942996018,0.1836986425,0.2514164814,0.08781341723,0.03315603142,0.6827392568,0.505469351,0.375872258,0.3563327214,0.3438500699,0.5528436775,0.4126159408,0.4613890648,0.5324280234,0.3042991402,0.1802783069,0.1645417782,0.1549098132,0.3585040305,0.2123665408,0.2724753916,0.5401014686,0.3309563994,0.2154216915,0.2002200335,0.1909344643,0.3804779053,0.245821178,0.4051371212,0.1831007801,0.09011451361,0.07978555241,0.0740434886,0.230085997,0.1124810682,0.1678212136,0.8211739403,0.6304757517,0.7888306639,0.5509381668,0.7506868104,0.4987152199,0.7132572869,0.4155765974,0.7586418095,0.5174498027,0.6380458061,0.7225567116,0.4373249087,0.5799408102,0.7040646779,0.4231584365,0.6655821839,0.345459962,0.2031474451,0.01511660777
exalted-sweep-22,17187,200,elu,2,32,msssim,0.001,1,0.344405452,0.1230339211,0.2998123169,0.610370118,0.9071324495,0.9308131339,0.9589402522,0.8316439624,0.01518020652,18.244016,0.3952659623,0.187693201,0.249076533,0.0870257204,0.03299950991,0.6810781202,0.504525912,0.3742654223,0.3545885677,0.3418462762,0.551349372,0.4111569099,0.4598300755,0.5321180728,0.3040062469,0.1796333397,0.1640396728,0.1541192161,0.3580809073,0.2115309466,0.2719326317,0.5394451618,0.3305828571,0.214643538,0.1994546205,0.1898968667,0.379763931,0.244899109,0.4051392133,0.1832164388,0.09003187644,0.0797356219,0.07372506457,0.2298615395,0.1120094629,0.1676741838,0.8223893492,0.6313891997,0.7896744305,0.5513748335,0.7525396383,0.5005125847,0.7146497605,0.4168963466,0.7603292717,0.5189904406,0.6396598562,0.7237940271,0.4383667327,0.5810803799,0.7060588278,0.4250695374,0.6670578903,0.3468290179,0.2072530765,0.0152860349
comic-sweep-21,17244,200,elu,2,32,msssim,0.01,1,0.330643042,0.1120576899,0.2866888642,0.5931825718,0.8159618636,0.8456217298,0.8995757056,0.7026881552,0.01529146009,18.1300958,0.3912026674,0.2131965682,0.2358538223,0.07402772643,0.02629152104,0.6797065667,0.4966810587,0.3632796376,0.3434157358,0.3303849211,0.5452641439,0.4006229841,0.4513364434,0.5102851585,0.2844955783,0.1653681169,0.1506154632,0.1412838504,0.336622672,0.1958087199,0.2549256682,0.5235705972,0.3160816729,0.2030397207,0.1884434819,0.1791692227,0.3642317057,0.2322854847,0.3807200897,0.1670683662,0.08047138486,0.07129927154,0.06583889946,0.2108082382,0.1004246967,0.1538044214,0.8156983146,0.6146333943,0.7856139784,0.5366480813,0.7345498785,0.473413879,0.7009372585,0.3958521876,0.7449582998,0.495274123,0.6201162114,0.7124821735,0.4200156909,0.5662489322,0.6846267062,0.3977750956,0.6508952836,0.3275468038,0.233596135,0.01536733564
lemon-sweep-20,8992,200,elu,2,32,bce,0.00001,1,0.3361127908,0.1073571959,0.2900302112,0.6109509654,0.8532771776,0.8091391086,0.9146904436,0.8360019806,0.01154178471,18.98435119,0.3608361894,0.4837264884,0.2207216553,0.07290478537,0.02844514706,0.6711757413,0.4887610456,0.3558279453,0.3356795513,0.3232491513,0.5383637559,0.3942679009,0.4439035952,0.5237208886,0.2921269715,0.1677604414,0.1520715008,0.1430087605,0.3489650397,0.1994026714,0.261008054,0.5340458751,0.3203420341,0.2030818611,0.1877786666,0.1786309034,0.3724405468,0.2338915616,0.4072411461,0.1801380935,0.08565717019,0.07558497326,0.0696347818,0.2299928241,0.1080041726,0.1651790291,0.815339259,0.6293268572,0.7755963864,0.5413272129,0.7562781207,0.5101529029,0.7094882342,0.4145943713,0.763273255,0.527219874,0.6452465645,0.7180352675,0.4352754649,0.5766553662,0.7182023852,0.4421798619,0.6690211818,0.3499048107,0.553235782,0.01165310666
apricot-sweep-19,9015,200,elu,2,32,bce,0.0001,1,0.3342381639,0.1047675623,0.2862046659,0.6117422636,0.8427880691,0.7890398125,0.897385412,0.8419389829,0.01155224217,18.95332719,0.3604038986,0.4842498666,0.2156821361,0.07085071446,0.02776983649,0.6672388638,0.4829408142,0.3500335808,0.3299178069,0.3175266703,0.5329326614,0.3881746524,0.4383949935,0.5201926338,0.2871411113,0.1645235305,0.1489313977,0.1399720124,0.344021344,0.1953091314,0.2571558654,0.530949533,0.315892756,0.1993856281,0.184232071,0.1751979738,0.3681335747,0.2296412438,0.4054171163,0.1775963237,0.08359974298,0.07384697256,0.0680952862,0.2274467837,0.1054398986,0.1630631685,0.815891158,0.6296431937,0.7758421535,0.5411659758,0.7572255684,0.5111299401,0.7100943209,0.4152438381,0.7642666264,0.5281909707,0.6462287986,0.7186850795,0.4358263778,0.5772557286,0.7196831529,0.4437997783,0.670118764,0.3510693195,0.5536153818,0.01166519336
hopeful-sweep-18,9006,200,elu,2,32,bce,0.001,1,0.301970108,0.06935344125,0.2503986359,0.5861582469,0.6331919584,0.5141750934,0.735415175,0.6499856069,0.011670382,18.82366523,0.3592876806,0.4870385425,0.1529763334,0.04062065196,0.0144633384,0.6502802182,0.4426919245,0.2988346704,0.2781163785,0.2651199464,0.4992350472,0.3390970643,0.3961964548,0.4830308869,0.2434374067,0.1273906678,0.1134736463,0.1052562298,0.2995718313,0.1563570181,0.2183596641,0.5010250211,0.2771336734,0.1631569117,0.1488296688,0.140223965,0.3301484883,0.1922725439,0.369763936,0.1452716795,0.06324538362,0.05489897868,0.05029569603,0.1916386151,0.08136354288,0.1366396993,0.8010179909,0.5996848195,0.7634770717,0.5120343121,0.7327931449,0.4734474542,0.689918784,0.3840550481,0.7426231728,0.4939995714,0.6183113721,0.7010590653,0.4069511781,0.5540051217,0.6940583826,0.4088664405,0.6497813402,0.324764174,0.5560128576,0.01177208964
floral-sweep-17,9085,200,elu,2,32,bce,0.01,1,0.2061343298,0.004299376295,0.1012411118,0.5128625015,0.05667115603,0.009261608601,0.06069419918,0.1000576603,0.01323024714,17.87585816,0.331417737,0.502591691,0.009884302437,0.002177304254,0.000836522195,0.4274999506,0.1723229809,0.07036805251,0.06048172694,0.05456555061,0.2274494247,0.09187996234,0.1577953845,0.2941337037,0.08724557206,0.02783895451,0.02313504376,0.02023713847,0.1251642092,0.03921194716,0.08813808113,0.3130963147,0.1036777422,0.03748510778,0.03169916943,0.02829521708,0.1438202858,0.05061387643,0.2176553004,0.05146466744,0.01424831717,0.0114807327,0.01008295816,0.07884722585,0.0207497221,0.05778984353,0.7632727773,0.4544792829,0.732092331,0.3884997332,0.6883322135,0.3510895918,0.6561700951,0.2960581349,0.6998118971,0.3698725218,0.5348422094,0.6681046888,0.3136608983,0.4908827936,0.6478307006,0.3040486906,0.6160516404,0.2564248268,0.5692783381,0.01334993634
fresh-sweep-16,17152,200,elu,1,32,msssim,0.00001,1,0.3511055532,0.1250133101,0.3050509095,0.62325244,0.9523705268,0.9461760504,0.9826372688,0.9282982613,0.014974016,18.0158508,0.3914691907,0.1956056519,0.2500900171,0.09015774165,0.0347921714,0.6853832912,0.506827005,0.3767427767,0.35683464,0.3442435228,0.554409619,0.4138441905,0.4626121521,0.5434543019,0.3119622372,0.1844217757,0.1684860672,0.158790237,0.3671266714,0.2175111987,0.2788217962,0.5495283008,0.3361499608,0.2180359215,0.2027520686,0.1932899505,0.3865523636,0.2490478903,0.4197472461,0.1896606737,0.0929431985,0.08293553013,0.07683610891,0.2381207525,0.1157882554,0.173718825,0.8300618959,0.6470027762,0.7956770815,0.5640295022,0.7647826012,0.5199698445,0.7242825738,0.4308110437,0.7716733273,0.5372282769,0.6544508021,0.7326278011,0.4514803547,0.5920540779,0.7201754849,0.4447122099,0.677923748,0.3596005183,0.1985731037,0.01507418882
graceful-sweep-15,17176,200,elu,1,32,msssim,0.0001,1,0.3490639386,0.1253156967,0.30451864,0.617357479,0.9376072354,0.9485230073,0.9802295231,0.8840691757,0.0149672221,17.97413058,0.3898533075,0.1960347178,0.2524231684,0.08938907588,0.03413484574,0.6867752161,0.5088986858,0.3793097989,0.3594226613,0.347099937,0.5562080084,0.4159602315,0.4648106694,0.5399256215,0.3092360221,0.1836026269,0.1678196618,0.1581710229,0.3638512789,0.2160816687,0.2769553959,0.547003448,0.3351476192,0.2184534073,0.2032193691,0.1939078718,0.3849618435,0.2489366382,0.4143096654,0.1873081623,0.09244778559,0.08241583859,0.07645265684,0.2348262706,0.114768038,0.1717897654,0.8272162459,0.6409617038,0.7934821126,0.5589005261,0.7587746558,0.5109886134,0.7193843386,0.4239090317,0.766400678,0.5292436116,0.6478221448,0.7284152533,0.4453703731,0.5868928132,0.7132111324,0.4357805174,0.6723793088,0.3533015616,0.1991646548,0.01506976504
trim-sweep-14,17145,200,elu,1,32,msssim,0.001,1,0.3474517504,0.126823814,0.3049017191,0.6106297181,0.9252607603,0.9602281757,0.981962399,0.8335917062,0.01500629617,17.98657383,0.3911444527,0.1999286273,0.25680571,0.08968311083,0.03398262131,0.6880453774,0.5124311271,0.3830968338,0.3632575948,0.3504400897,0.5587016747,0.419788791,0.4679659307,0.5377499671,0.3084994971,0.1839597561,0.1683895964,0.1588927962,0.3624780866,0.2159262015,0.2765565217,0.5449191928,0.3355648816,0.2196920067,0.2046021968,0.1951193064,0.3843646049,0.2500497401,0.4089622707,0.1857640424,0.0920194428,0.08215938144,0.07602500265,0.2319140141,0.1144342692,0.1701826304,0.8233217891,0.6330799955,0.7908816585,0.5527076984,0.7516410604,0.5008479529,0.7143375409,0.4169869981,0.7598824478,0.5198605197,0.6398714838,0.7238862776,0.4388896272,0.5813879524,0.7046844938,0.4256536107,0.6664396336,0.346974185,0.2031773098,0.01509118918
quiet-sweep-13,17230,200,elu,1,32,msssim,0.01,1,0.3299329387,0.1150516769,0.2909764647,0.5837706743,0.8066340781,0.8688593921,0.9189708653,0.6320719767,0.01517144915,17.91605809,0.3884198088,0.2254706039,0.2436915082,0.07515409591,0.02630942656,0.6859635915,0.5050743729,0.3741393661,0.3541535331,0.3416115325,0.5516498276,0.4109096499,0.4605002701,0.5090609314,0.2848105053,0.1705705892,0.1558265403,0.1468206887,0.3352740862,0.1988917326,0.2573221624,0.5246210694,0.3191689253,0.2093935013,0.1947042346,0.1857121587,0.3655938208,0.2376417965,0.3788387335,0.1676218256,0.08347056314,0.07413262493,0.06870424218,0.2098575838,0.1031239412,0.1551070958,0.8090325073,0.6044451281,0.7796202174,0.5266630733,0.7239886525,0.461143481,0.691877946,0.3855537406,0.7356773568,0.4843900535,0.6100337051,0.704535039,0.410480248,0.5575076435,0.6740109105,0.3875815514,0.6421069536,0.3192239302,0.2291184942,0.01524664648
copper-sweep-12,8998,200,elu,1,32,bce,0.00001,1,0.3393331183,0.1151876424,0.2979614139,0.6048502986,0.8702372666,0.8699146804,0.9505676065,0.790229513,0.01150340363,19.00686325,0.3617747371,0.5187778985,0.2362245388,0.07868986052,0.03064852778,0.6818183335,0.5025161391,0.3707434962,0.3501744162,0.3378251571,0.5511227326,0.4086209434,0.4575459063,0.5288145721,0.2997092698,0.1756857156,0.1594834348,0.1501562911,0.3549537426,0.2076095316,0.2680589557,0.5400993824,0.3285409212,0.21188353,0.1962998658,0.1871873885,0.3793661892,0.2423524261,0.4096653052,0.1833973547,0.08922134811,0.07924174119,0.07358071653,0.2320221709,0.1108268056,0.1682793647,0.8100543948,0.6259670188,0.7724903095,0.5400085313,0.7468273286,0.5025743252,0.7029571144,0.4100870585,0.7547678613,0.5206807407,0.637724301,0.7123709189,0.4315816737,0.5719762963,0.7074218605,0.4335008781,0.6616653327,0.3446494313,0.552989527,0.01159332227
fearless-sweep-11,8979,200,elu,1,32,bce,0.0001,1,0.3396412153,0.1143938084,0.2973872423,0.6071425952,0.873050666,0.8637533825,0.9479703149,0.8074283006,0.01150122767,18.97778785,0.3619091693,0.5192038324,0.2347483629,0.07771478742,0.03071827481,0.6825981521,0.5019600806,0.3685585334,0.3479862414,0.3355110451,0.5512665887,0.4068645933,0.4563921988,0.5304332834,0.298133382,0.1748490928,0.1590486208,0.1497374768,0.3543083867,0.2061999268,0.2675300241,0.5414189696,0.3277715147,0.2106942534,0.1952293664,0.1859944314,0.3793170452,0.2412853092,0.4112252694,0.1832210542,0.08867512113,0.07865321779,0.07273477031,0.2323760633,0.1107914074,0.1682395637,0.8124706715,0.6287304591,0.7746695617,0.5425177772,0.7490563382,0.5052673776,0.7048452819,0.4122925235,0.7570400026,0.5234062303,0.6402231164,0.7143084883,0.4338156597,0.574062074,0.7095929981,0.4362208542,0.6634106213,0.3466366785,0.5533338069,0.01159172319
confused-sweep-10,8999,200,elu,1,32,bce,0.001,1,0.3078996513,0.0791133389,0.2618516088,0.5827340063,0.66714774,0.5899259928,0.7872232289,0.6242939982,0.01160620129,18.80893509,0.3595962297,0.5217438387,0.1739287634,0.04677960452,0.01663164874,0.6652385496,0.466754945,0.3226631911,0.3010386625,0.2874132873,0.5213185969,0.3626985379,0.418160826,0.48652017,0.2547336674,0.1374364601,0.1230569434,0.1147504289,0.3089379134,0.166520722,0.2274223268,0.5065614581,0.2905596793,0.1757789999,0.160983786,0.1520566195,0.3419495523,0.2050711066,0.3679256422,0.1501904032,0.06723736148,0.05885577977,0.05400610791,0.1955921281,0.08599404998,0.1399716437,0.8000526917,0.6011707762,0.764691769,0.5172330703,0.7249867621,0.4681629413,0.6851240159,0.3830715847,0.7362231156,0.4900663954,0.6131447555,0.6975263786,0.4071201355,0.5523232571,0.683629893,0.4008654686,0.642763351,0.3210557514,0.555558713,0.01169870794
visionary-sweep-9,9095,200,elu,1,32,bce,0.01,1,0.2058772652,0.004685504766,0.1040888727,0.5088574181,0.05194758944,0.01225852312,0.07357617772,0.07000806749,0.01325344481,17.84239786,0.3335104187,0.5357997445,0.01062129768,0.002499604664,0.0009356119531,0.4339238493,0.1785904976,0.07444784482,0.063817766,0.05767664754,0.2365153612,0.0974888373,0.1632086784,0.2966116929,0.09062089123,0.02980416583,0.02453219317,0.02187359299,0.1305181065,0.04204683149,0.0908582136,0.3156055808,0.1070226729,0.03969051316,0.03345188871,0.03004330583,0.1491144747,0.05369362235,0.216281215,0.051856649,0.01481953637,0.01200570562,0.01057968308,0.08030995562,0.0215451943,0.05819970369,0.7613246532,0.4494800815,0.7337203354,0.389052872,0.682461967,0.344026681,0.6543408004,0.2944967797,0.694508048,0.362185267,0.5283466575,0.6668052429,0.3119311144,0.4893681787,0.6397375238,0.2930490384,0.6123545929,0.2522436917,0.5677905328,0.01336866058
lunar-sweep-8,17025,200,elu,0,32,msssim,0.00001,1,0.3512811096,0.1244140043,0.3052256107,0.6242037137,0.9534625493,0.9415245725,0.9834275378,0.9354355375,0.01322372153,18.226447,0.3887018454,0.1919408129,0.2486264341,0.08974563518,0.03486994372,0.6872423187,0.5078024174,0.376498201,0.3562036565,0.3432243776,0.55542556,0.4145648596,0.4629944861,0.5457554148,0.3126168777,0.1833711682,0.1673962606,0.1578823354,0.3678608597,0.2164378385,0.2787601054,0.5514314771,0.3368204832,0.2174583673,0.2021004707,0.1925791353,0.387303859,0.2488853484,0.4212968063,0.190042161,0.09250572716,0.08270150736,0.07663063614,0.2386251846,0.1156533875,0.173922196,0.8312317754,0.6470574217,0.7972878791,0.5646974352,0.7655684857,0.5205519368,0.7258006538,0.432152681,0.7724547657,0.5376240035,0.6550393846,0.734107649,0.4526284364,0.5933680427,0.7205640361,0.4452626521,0.6792344141,0.3610351931,0.1926265853,0.01332567446
electric-sweep-7,17110,200,elu,0,32,msssim,0.0001,1,0.3495971333,0.1254449831,0.305349052,0.6179973648,0.9407941791,0.9495264565,0.9839859299,0.888870151,0.01323704646,18.22385075,0.3888975751,0.1923202961,0.2521387294,0.08976326533,0.03443295448,0.6875753631,0.5104969898,0.3799433116,0.3596488671,0.3466173375,0.5573768762,0.4178070134,0.4656379521,0.542145488,0.3107889968,0.1834252553,0.1679438875,0.1584626981,0.3657654581,0.2163636656,0.2778422236,0.5485211611,0.336604476,0.2186673433,0.2034394592,0.1939585954,0.3863834441,0.2498688698,0.4158426287,0.1885275135,0.09263351231,0.0827255894,0.07679577197,0.2360079919,0.1154359248,0.172566995,0.8273368201,0.6405872405,0.794013401,0.5590662131,0.7590557489,0.5117601503,0.7203440634,0.4252939818,0.7666047132,0.5296989511,0.6481518321,0.7292652615,0.4464205333,0.5878428974,0.7134215705,0.4367494625,0.6734383201,0.354901405,0.1932526307,0.01333318558
dainty-sweep-6,17122,200,elu,0,32,msssim,0.001,1,0.3483890876,0.1286276838,0.306409508,0.6101300709,0.9309515612,0.9742288096,0.988782952,0.8298429219,0.0133142773,18.22092411,0.3893693943,0.1963029969,0.2598708767,0.09134056459,0.03467160997,0.6919151037,0.5153301426,0.3860605209,0.3660428109,0.3534310275,0.5620978027,0.4231963456,0.4711533487,0.5387621701,0.309437404,0.1841670004,0.1687211508,0.1593080869,0.3629405052,0.2164138002,0.2771071792,0.5467523932,0.3369445801,0.2210979462,0.2060437202,0.1967515796,0.3857571185,0.2515192032,0.4095799045,0.1860661586,0.09306631585,0.08336714841,0.0775156165,0.2322330997,0.1149474597,0.1709679514,0.8229890853,0.6329814509,0.7912756451,0.5532447362,0.7499525895,0.5002177465,0.7137686678,0.4173476965,0.7584477672,0.5192954446,0.6388716059,0.7235201096,0.4392569623,0.581388536,0.7024016267,0.4246871364,0.6655160161,0.3471784541,0.1971419792,0.01341305859
fresh-sweep-5,17126,200,elu,0,32,msssim,0.01,1,0.3239559694,0.1116575647,0.2870294452,0.5731808983,0.765416952,0.8425161805,0.9011163393,0.5526183363,0.01327835087,18.19189561,0.3868161527,0.2218909352,0.2391743974,0.07092972377,0.02486857301,0.6851128428,0.5017362178,0.3715621247,0.3518418392,0.3391809377,0.5485553422,0.4091031506,0.4581560493,0.5029074256,0.2786022178,0.1657576163,0.1515476272,0.1429094335,0.3288894046,0.1945198227,0.2521619499,0.5198689699,0.3141441345,0.2059632093,0.1917222738,0.1828193069,0.3601536751,0.2345344871,0.3715866718,0.1620939672,0.08056994057,0.07177731907,0.06636752635,0.203016337,0.09998045961,0.1507703215,0.8016537813,0.5896578818,0.7734829467,0.5135448119,0.7134319515,0.4460624216,0.683382785,0.3739273909,0.7263540053,0.470095549,0.5982247771,0.6970937124,0.3991803264,0.5481370194,0.663976283,0.3745663436,0.6344154054,0.3100687765,0.2224136324,0.01337527297
exalted-sweep-4,8961,200,elu,0,32,bce,0.00001,1,0.329044893,0.1006022113,0.2811757624,0.6053567052,0.8084588732,0.7567106733,0.8746369339,0.7940290124,0.01054801507,19.47136713,0.3892304119,0.5514530409,0.20811671,0.06755784528,0.02613207857,0.6568866648,0.4715014153,0.3440850804,0.3250255085,0.3127992881,0.520474457,0.380277888,0.4301500022,0.5133913611,0.2802872175,0.1616279902,0.1469416585,0.1381211021,0.3356691296,0.1916615809,0.2525286078,0.5246542692,0.3083980381,0.196015358,0.1816160083,0.172832489,0.3595201969,0.2251940221,0.4036847521,0.1734055635,0.082333033,0.07288088034,0.06757711024,0.2224169361,0.103642588,0.160848707,0.8074201831,0.6156340323,0.7665409916,0.5272743547,0.7536460843,0.5024858239,0.7056048579,0.4073736013,0.7606064367,0.5193422197,0.6399743282,0.714053309,0.4274248555,0.5707390822,0.7207530427,0.439906803,0.6700140775,0.3476266104,0.5505921181,0.01062413398
glad-sweep-3,9011,200,elu,0,32,bce,0.0001,1,0.3313454856,0.1070410108,0.2884783149,0.5985171311,0.8190226824,0.8066850553,0.9076703686,0.7427126234,0.01057903936,19.42648629,0.3879697146,0.5518472455,0.2234555213,0.07100623946,0.02666127159,0.6717076494,0.4882258061,0.3603698734,0.340467078,0.3282173572,0.5372054627,0.3968024332,0.4461421967,0.5164750345,0.2847896368,0.1671801804,0.1524288092,0.1432915526,0.3389482688,0.1974172797,0.2572186887,0.5298324823,0.3158153296,0.2041334361,0.1893866658,0.1804566383,0.3662903309,0.2334331721,0.4013148693,0.1744304849,0.08485021884,0.07526411464,0.06986097127,0.2227172927,0.1060798497,0.1620739549,0.8058027554,0.6139868197,0.7664128129,0.5262205533,0.7440432804,0.4927518427,0.6981438484,0.3999087502,0.7525732042,0.5116634763,0.6321183403,0.7081420404,0.4216898032,0.5649159218,0.7078735767,0.4282517666,0.65986946,0.3389401062,0.550985732,0.01065922249
misunderstood-sweep-2,9059,200,elu,0,32,bce,0.001,1,0.2959464286,0.07459143198,0.255643636,0.5576042179,0.5832397589,0.5548294653,0.7591411763,0.4357486352,0.01076055173,19.17121422,0.3824135196,0.5540484656,0.1700995989,0.0405187201,0.01315597696,0.6704430014,0.4638382227,0.3246671096,0.302759936,0.2898877123,0.5175273275,0.3631756487,0.418899864,0.4744537906,0.2390792839,0.1317648185,0.1179866684,0.1103616926,0.2909883834,0.1582805361,0.2175592929,0.4991589785,0.2796476483,0.1730929017,0.1585692316,0.1502696872,0.328640312,0.2001266927,0.3525801687,0.1360254273,0.06284675514,0.05496108297,0.05055964768,0.1774052489,0.07892388157,0.1304717511,0.7822095545,0.5742621506,0.7525624896,0.4974918787,0.6970312196,0.4305542738,0.6647116363,0.3563552765,0.7108529418,0.456437347,0.5836451444,0.6794447148,0.383681868,0.5315632914,0.6533180513,0.3644956167,0.6210600186,0.2971984487,0.5532123836,0.01084450353
stellar-sweep-1,9074,200,elu,0,32,bce,0.01,1,0.1995332202,0.00423596522,0.09417706728,0.5001866282,0.01415381036,0.008769447085,0.02873966648,0.00495231751,0.01251390296,17.93161151,0.3399504915,0.5655221771,0.009895739836,0.002025045975,0.0007871098473,0.4089325576,0.1617251319,0.06577233685,0.05661727805,0.05138138088,0.2095529904,0.08611145702,0.1485847384,0.2730738317,0.07996258377,0.02576925077,0.02120243759,0.01871618698,0.1118548095,0.03619953202,0.08096837997,0.2950087488,0.09622386098,0.0347689949,0.0293904487,0.02635499835,0.1305397302,0.04695262387,0.203019929,0.04698387476,0.01276539099,0.01035163166,0.008967426905,0.07021138421,0.01854688504,0.05297807232,0.7563325683,0.4327038962,0.7319087608,0.3810231361,0.6744694448,0.3256301555,0.6498406823,0.284630811,0.687533145,0.3461194404,0.5168262927,0.6631875,0.3039064273,0.4835469637,0.6317974218,0.2800242696,0.6078130568,0.2460653349,0.5645069516,0.01260717679